83.7809753,-7.77801275,-0.141790673
0.0,-9.24017239,-0.168445379
83.7809753,-7.31053925,-2.65962458
83.7809753,-6.05085516,-4.88924694
83.7809753,-4.13546753,-6.58904362
83.7809753,-1.77193725,-7.57481527
83.7809753,0.783609569,-7.73973799
83.7809753,3.25424027,-7.0659399
83.7809753,5.37222338,-5.62643766
83.7809753,6.90804291,-3.57722378
83.7809753,7.69526863,-1.14036202
83.7809753,7.64859295,1.42007565
83.7809753,6.7730732,3.82662606
83.7809753,5.16358566,5.81850195
83.7809753,2.99454403,7.17985296
83.7809753,0.500996828,7.76315594
83.7809753,-2.04684114,7.50519991
83.7809753,-4.37287188,6.43393946
83.7809753,-6.22503471,4.66546154
83.7809753,-7.40261793,2.39140844
0.0,-8.68482018,-3.1595974
0.0,-7.18833303,-5.80835819
0.0,-4.91287851,-7.82769299
0.0,-2.10503721,-8.99877644
0.0,0.930917382,-9.19470215
0.0,3.86599255,-8.39423943
0.0,6.38212776,-6.68413067
0.0,8.20666027,-4.24969244
0.0,9.14187336,-1.3547343
0.0,9.08642292,1.68703032
0.0,8.04631805,4.54597902
0.0,6.13426876,6.91230059
0.0,3.557477,8.52956676
0.0,0.595177293,9.22252274
0.0,-2.43161917,8.91607475
0.0,-5.19491196,7.64343166
0.0,-7.39525557,5.54250431
0.0,-8.79420853,2.8409605
2.99217772,-9.18795204,-0.167493418
5.98435545,-9.1357317,-0.166541472
8.97653294,-9.08351231,-0.165589511
11.9687109,-9.03129196,-0.164637566
14.9608889,-8.97907257,-0.163685605
17.9530659,-8.92685223,-0.162733659
20.9452438,-8.87463188,-0.161781698
23.9374218,-8.82241249,-0.160829738
26.9295998,-8.77019215,-0.159877792
29.9217777,-8.71797276,-0.158925831
32.9139557,-8.66575241,-0.157973886
35.9061317,-8.61353207,-0.157021925
38.8983116,-8.56131268,-0.156069979
41.8904877,-8.50909233,-0.155118018
44.8826637,-8.45687199,-0.154166073
47.8748436,-8.4046526,-0.153214112
50.8670197,-8.35243225,-0.152262166
53.8591995,-8.30021286,-0.151310205
56.8513756,-8.24799252,-0.15035826
59.8435555,-8.19577217,-0.149406299
62.8357315,-8.14355278,-0.148454353
65.8279114,-8.09133244,-0.147502393
68.8200836,-8.03911209,-0.146550447
71.8122635,-7.9868927,-0.145598486
74.8044434,-7.93467236,-0.14464654
77.7966232,-7.88245249,-0.14369458
80.7887955,-7.83023262,-0.142742634
83.7809753,-2.06904769,-5.50767231
83.7809753,0.444396645,-5.57077789
83.7809753,-5.07524729,-3.00813603
83.7809753,2.92600536,-4.83531952
83.7809753,5.54017782,-1.69946647
83.7809753,-5.31542587,-1.141132
83.7809753,5.52596235,0.300985962
83.7809753,5.59402227,2.2054193
83.7809753,4.74632931,3.63935065
83.7809753,0.171504289,5.48149633
83.7809753,-2.37282515,5.37570715
83.7809753,-3.86457944,4.42558289
83.7809753,-5.61381674,0.800888062
83.7809753,-3.6412909,-4.29070854
83.7809753,4.24373055,-3.21110463
83.7809753,2.90401268,4.50823975
83.7809753,-4.63703537,2.61084318
83.7809753,-3.02412605,0.301891446
83.7809753,3.37829256,1.90665197
83.7809753,-3.25558639,-2.2112751
83.7809753,-1.74960816,3.1026237
83.7809753,3.41195798,-0.822973907
83.7809753,1.28774738,-2.72953558
83.7809753,0.454012483,0.469140708
83.7809753,-1.39569867,-3.64074922
83.7809753,1.03164279,3.09363055
83.7809753,-1.18673027,-1.56210554
2.99217772,-8.63573837,-3.14174128
2.99217772,-7.14770842,-5.77553272
2.99217772,-4.88511372,-7.78345585
2.99217772,-2.09314084,-8.9479208
2.99217772,0.925656438,-9.1427393
2.99217772,3.84414434,-8.34679985
2.99217772,6.34605932,-6.64635563
2.99217772,8.16028118,-4.22567558
2.99217772,9.09020901,-1.3470782
2.99217772,9.03507233,1.67749619
2.99217772,8.00084496,4.52028799
2.99217772,6.09960175,6.87323618
2.99217772,3.53737235,8.48136234
2.99217772,0.591813743,9.17040253
2.99217772,-2.41787696,8.86568642
2.99217772,-5.16555357,7.60023546
2.99217772,-7.35346174,5.51118135
2.99217772,-8.74450874,2.82490492
5.98435545,-8.58665657,-3.12388515
5.98435545,-7.10708427,-5.74270725
5.98435545,-4.85734892,-7.73921824
5.98435545,-2.08124423,-8.89706421
5.98435545,0.920395434,-9.09077644
5.98435545,3.82229614,-8.29936123
5.98435545,6.30999136,-6.60858107
5.98435545,8.11390114,-4.2016592
5.98435545,9.03854465,-1.33942199
5.98435545,8.98372078,1.66796219
5.98435545,7.95537186,4.49459696
5.98435545,6.06493425,6.83417225
5.98435545,3.51726747,8.43315887
5.98435545,0.588450134,9.11828232
5.98435545,-2.40413499,8.81529808
5.98435545,-5.13619471,7.55703926
5.98435545,-7.3116684,5.4798584
5.98435545,-8.69480896,2.80884957
8.97653294,-8.53757572,-3.10602903
8.97653294,-7.06646013,-5.70988226
8.97653294,-4.82958412,-7.69498062
8.97653294,-2.06934786,-8.84620857
8.97653294,0.91513443,-9.03881264
8.97653294,3.8004477,-8.25192165
8.97653294,6.2739234,-6.5708065
8.97653294,8.06752205,-4.17764235
8.97653294,8.9868803,-1.33176589
8.97653294,8.93237019,1.65842807
8.97653294,7.90989876,4.46890545
8.97653294,6.03026724,6.79510784
8.97653294,3.49716282,8.38495445
8.97653294,0.585086524,9.06616116
8.97653294,-2.39039302,8.76490879
8.97653294,-5.10683632,7.51384306
8.97653294,-7.26987457,5.44853544
8.97653294,-8.64510918,2.79279423
11.9687109,-8.48849392,-3.08817291
11.9687109,-7.02583599,-5.67705679
11.9687109,-4.8018198,-7.65074348
11.9687109,-2.05745149,-8.79535294
11.9687109,0.909873426,-8.98684978
11.9687109,3.7785995,-8.20448208
11.9687109,6.23785543,-6.53303146
11.9687109,8.02114296,-4.15362549
11.9687109,8.93521595,-1.32410967
11.9687109,8.88101864,1.64889395
11.9687109,7.86442566,4.44321442
11.9687109,5.99559975,6.75604343
11.9687109,3.47705817,8.33675098
11.9687109,0.581722975,9.01404095
11.9687109,-2.37665081,8.71452045
11.9687109,-5.07747746,7.47064686
11.9687109,-7.22808075,5.41721249
11.9687109,-8.59540939,2.77673864
14.9608889,-8.43941307,-3.07031655
14.9608889,-6.98521185,-5.64423132
14.9608889,-4.774055,-7.60650587
14.9608889,-2.04555511,-8.7444973
14.9608889,0.904612422,-8.93488693
14.9608889,3.75675106,-8.15704346
14.9608889,6.20178747,-6.4952569
14.9608889,7.97476387,-4.12960863
14.9608889,8.88355064,-1.31645358
14.9608889,8.82966805,1.63935983
14.9608889,7.81895256,4.41752338
14.9608889,5.96093273,6.7169795
14.9608889,3.45695329,8.28854656
14.9608889,0.578359365,8.96192074
14.9608889,-2.36290884,8.66413212
14.9608889,-5.04811907,7.42745066
14.9608889,-7.1862874,5.38588953
14.9608889,-8.54570961,2.7606833
17.9530659,-8.39033127,-3.05246043
17.9530659,-6.94458771,-5.61140585
17.9530659,-4.74629021,-7.56226826
17.9530659,-2.0336585,-8.69364166
17.9530659,0.899351418,-8.88292408
17.9530659,3.73490286,-8.10960388
17.9530659,6.16571951,-6.45748234
17.9530659,7.92838478,-4.10559225
17.9530659,8.83188629,-1.30879736
17.9530659,8.7783165,1.62982571
17.9530659,7.77347946,4.39183187
17.9530659,5.92626524,6.6779151
17.9530659,3.43684864,8.24034214
17.9530659,0.574995756,8.90980053
17.9530659,-2.34916663,8.61374378
17.9530659,-5.01876068,7.38425446
17.9530659,-7.14449358,5.35456657
17.9530659,-8.49600983,2.74462795
20.9452438,-8.34124947,-3.03460431
20.9452438,-6.90396357,-5.57858038
20.9452438,-4.71852541,-7.51803064
20.9452438,-2.02176213,-8.64278603
20.9452438,0.894090474,-8.83096123
20.9452438,3.71305442,-8.06216431
20.9452438,6.12965155,-6.4197073
20.9452438,7.88200569,-4.08157539
20.9452438,8.78022194,-1.30114126
20.9452438,8.72696495,1.62029171
20.9452438,7.72800636,4.36614084
20.9452438,5.89159822,6.63885069
20.9452438,3.41674376,8.19213867
20.9452438,0.571632206,8.85768032
20.9452438,-2.33542466,8.56335545
20.9452438,-4.98940182,7.34105825
20.9452438,-7.10270023,5.32324362
20.9452438,-8.446311,2.72857237
23.9374218,-8.29216862,-3.01674819
23.9374218,-6.86333942,-5.54575491
23.9374218,-4.69076109,-7.47379351
23.9374218,-2.00986576,-8.59193039
23.9374218,0.88882947,-8.77899837
23.9374218,3.69120622,-8.01472569
23.9374218,6.09358358,-6.38193274
23.9374218,7.8356266,-4.05755854
23.9374218,8.72855759,-1.29348505
23.9374218,8.67561436,1.61075759
23.9374218,7.68253326,4.34044981
23.9374218,5.85693073,6.59978676
23.9374218,3.39663911,8.14393425
23.9374218,0.568268597,8.80556011
23.9374218,-2.32168245,8.51296711
23.9374218,-4.96004343,7.29786205
23.9374218,-7.06090641,5.29192066
23.9374218,-8.39661121,2.71251702
26.9295998,-8.24308681,-2.99889183
26.9295998,-6.82271481,-5.51292944
26.9295998,-4.66299629,-7.42955589
26.9295998,-1.99796939,-8.54107475
26.9295998,0.883568466,-8.72703457
26.9295998,3.66935802,-7.96728611
26.9295998,6.05751562,-6.3441577
26.9295998,7.78924751,-4.03354168
26.9295998,8.67689323,-1.28582895
26.9295998,8.62426281,1.60122347
26.9295998,7.63706064,4.3147583
26.9295998,5.82226372,6.56072235
26.9295998,3.37653422,8.09573078
26.9295998,0.564904988,8.7534399
26.9295998,-2.30794048,8.46257877
26.9295998,-4.93068504,7.25466633
26.9295998,-7.01911306,5.26059771
26.9295998,-8.34691143,2.69646168
29.9217777,-8.19400501,-2.98103571
29.9217777,-6.78209066,-5.48010445
29.9217777,-4.63523149,-7.38531828
29.9217777,-1.9860729,-8.49021816
29.9217777,0.878307462,-8.67507172
